id,codigo_cie10,nombre_actual,clase_actual,sigue_diagnostico,clase_recomendada,nombre_sugerido,justificacion,accion_recomendada,confianza,formularios_afectados,riesgo_formularios,obs_mappings
4767,V533,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V533),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4766,V532,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V532),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4765,V531,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V531),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4764,V530,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V530),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4763,V529,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O (V529),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4762,V499,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4761,V498,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFIC,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4760,V496,OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTO (V496),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4759,V495,PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO (V495),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4758,V494,CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO (V494),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4757,V493,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO NO ESPECIFICAD,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4756,V492,OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTO (V492),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4755,V491,PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO (V491),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4754,V490,CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO (V490),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4753,V489,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION OCUPANTE NO ESP (V489),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4752,V487,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PERSONA QUE VIA (V487),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4751,V486,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PASAJERO LESION (V486),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4750,V485,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION CONDUCTOR LESIO (V485),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4749,V484,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PERSONA LESIONA,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4748,V483,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION OCUPANTE NO ESP (V483),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4747,V482,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PERSONA QUE VIA (V482),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4746,V481,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PASAJERO LESION (V481),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4745,V480,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION CONDUCTOR LESIO (V480),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4744,V479,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO OCUPANTE NO (V479),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4743,V477,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO PERSONA QUE (V477),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4742,V476,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO PASAJERO LES (V476),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4741,V475,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO CONDUCTOR LE (V475),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4740,V474,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO PERSONA LESI,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4739,V473,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO OCUPANTE NO (V473),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4738,V443,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS (V443),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4737,V442,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS (V442),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
